source,target,PCC,Rescaled_PCC
NOVA2,NNAT,0.58097166,0.0042470666
FOXA3,ACSL4,0.53408575,0.00031681708
APOC2,ACSL4,0.6580949,0.03161138
APOC2,SERPIND1,0.572917,0.0031015307
APOC2,FTCD,0.547185,0.00084043085
APOC2,A1BG,0.578936,0.003934731
APOC2,ATF5,0.53609616,0.00037624684
CALM3,DCX,0.5503049,0.0010184052
CALM3,BEX5,0.5019572,5.9976486e-08
CALM3,BEX3,0.50868624,5.243076e-06
CALM3,PCSK1N,0.57843715,0.0038606052
CALM3,NNAT,0.5322621,0.00026863796
AC011481.3,ACSL4,0.69855136,0.06261935
AC011481.3,SERPIND1,0.60195696,0.008478922
AC011481.3,FTCD,0.5751068,0.0033894386
AC011481.3,RBM38,0.5269132,0.00015595066
AC011481.3,A1BG,0.60108256,0.008262638
AC011481.3,ATF5,0.5520844,0.0011303491
AC011481.3,APOC2,0.58595204,0.0050799404
SELENOW,FHL1,0.56935614,0.0026689768
SELENOW,TCEAL7,0.51577836,3.1425036e-05
SELENOW,CLCN5,0.5562691,0.0014252797
SELENOW,GNAS,0.5462843,0.0007932162
SELENOW,ZFAS1,0.50606376,1.7836755e-06
SELENOW,TNNC2,0.73109597,0.09873408
APOC4-APOC2,ACSL4,0.8507897,0.34532705
APOC4-APOC2,MAOB,0.5091499,6.128304e-06
APOC4-APOC2,SERPIND1,0.7397702,0.11027459
APOC4-APOC2,FTCD,0.70801854,0.07201055
APOC4-APOC2,SLC17A9,0.52790946,0.00017391786
APOC4-APOC2,RBM38,0.63357776,0.019067444
APOC4-APOC2,ACSS2,0.5746967,0.0033342226
APOC4-APOC2,FTLP3,0.5341393,0.0003183119
APOC4-APOC2,A1BG,0.7461388,0.11929721
APOC4-APOC2,ATF5,0.6806936,0.047197446
APOC4-APOC2,FOXA3,0.59126574,0.0060815364
APOC4-APOC2,APOC2,0.75499785,0.13264763
APOC4-APOC2,AC011481.3,0.76895386,0.15564075
APOC1,ACSL4,0.8347758,0.30015954
APOC1,SERPIND1,0.7158338,0.08043559
APOC1,FTCD,0.6926702,0.05721815
APOC1,SLC17A9,0.5018924,5.4215125e-08
APOC1,RBM38,0.61564976,0.012374401
APOC1,ACSS2,0.56448674,0.0021453656
APOC1,FTLP3,0.5197829,6.1938386e-05
APOC1,A1BG,0.7196471,0.08477474
APOC1,ATF5,0.64749557,0.02567006
APOC1,FOXA3,0.5715127,0.0029257655
APOC1,APOC2,0.69710785,0.061263494
APOC1,AC011481.3,0.82434,0.27295527
APOC1,APOC4-APOC2,0.91587543,0.5754131
SNRPD2,RPS4Y1,0.59522694,0.0069082733
SNRPD2,BEX3,0.55745137,0.0015170192
SNRPD2,RBM3,0.5090391,5.908349e-06
SNRPD2,NDUFB11,0.5147893,2.587804e-05
SNRPD2,PSMA7,0.52113485,7.552447e-05
SNRPD2,GNAS,0.58269656,0.0045243087
SNRPD2,ZFAS1,0.5789296,0.003933777
SNRPD2,ATP5F1E,0.58099306,0.0042504347
SNRPD2,ROMO1,0.507182,2.9636476e-06
