name,module_label,degree,weighted_degree,rescaled_weighted_degree,clustering_coeff,margin_score
Tmeff2,12,41,17.543336449999998,0.0163926055784979,0.6548780487804878,0.1010252982378006
Pou4f1,12,18,7.78864938,0.013095958965774998,0.5686274509803921,0.8182023763656616
Cpne4,12,33,14.199474009999998,0.012217088357467699,0.7954545454545454,0.5960919260978699
D930028M14Rik,12,25,10.657025479999996,0.00822100954487679,0.8366666666666666,0.7218455672264099
Tmem72,12,17,7.341310540000001,0.00628874452988,0.5588235294117647,0.7490231394767761
Reep5,12,29,12.266872949999998,0.0062343460805042,0.7413793103448275,0.6133818626403809
Ngfr,12,8,3.50975054,0.005744471343915999,1.0,1.0
Galnt14,12,17,7.294036859999999,0.0056624393978735995,0.8970588235294118,0.8493514657020569
Nek1,12,17,7.197253840000001,0.0037971766329780005,0.9705882352941176,0.9683396816253662
Hoxd1,12,10,4.28431884,0.00318533511581,1.0,1.0
Adam11,12,12,5.108292659999999,0.00310030886529133,1.0,1.0
Cpne6,12,9,3.93112167,0.0029543502595,1.0,1.0
Kcnab2,12,8,3.4001246000000003,0.001536818783855,1.0,1.0
Kctd8,12,14,5.820636399999999,0.0011582953071947997,0.8791208791208791,0.742106556892395
Eepd1,12,8,3.4109789,0.0010813753516,1.0,1.0
Cntnap5c,12,9,3.82236975,0.000907609909,0.9444444444444444,0.12630966305732727
Thsd7b,12,7,2.94200847,0.00080070125476,1.0,0.2567993104457855
Chst8,12,7,2.93659683,0.00069999436655,1.0,1.0
Pou4f2,12,1,0.44634274,0.0004607773,0.0,1.0
1810041L15Rik,12,3,1.2480909199999999,0.00037015039259000003,1.0,0.9998024106025696
Ncoa7,12,4,1.64049372,0.0001065704993277,1.0,0.9999496340751648
Pvalb,12,4,1.6489035799999998,9.654488352499999e-05,1.0,1.0
Runx1,12,5,2.0539515199999996,6.0628603731e-05,1.0,1.0
Htr3b,12,3,1.2411092400000001,6.0369609439999996e-05,1.0,1.0
Clgn,12,2,0.823219,2.5354225899999998e-05,1.0,1.0
Vwa5b2,12,2,0.82365694,1.56204555e-05,1.0,1.0
Synpr,12,2,0.82109204,1.09841233e-05,1.0,1.0
Gm12298,12,3,1.2229862599999999,8.239247499999999e-06,1.0,1.0
Trpv1,12,3,1.2173688,6.519045796e-06,1.0,1.0
Gm7271,12,1,0.4074643,1.9253587e-06,0.0,1.0
Tpd52,12,2,0.81087957,1.5900129300000001e-06,1.0,1.0
Kcna2,12,1,0.4066402,1.3554668e-06,0.0,1.0
Insrr,12,1,0.40509805,6.134188e-07,0.0,1.0
Vstm5,12,1,0.40393755,2.8263239e-07,0.0,1.0
Mtcl1,12,1,0.40050077,5.813758e-10,0.0,1.0
Atp1a2,13,76,40.506877409999994,2.6771840439402346,0.2519298245614035,0.9924670457839966
Slc6a13,13,68,35.135801690000015,1.716831917255535,0.2976294995610184,0.9896408319473267
Ranbp3l,13,59,30.470585170000007,1.5555118191002937,0.3775569842197545,0.9999173283576965
Ptgds,13,47,24.615467919999997,1.248922036740287,0.5152636447733581,1.0
Cldn11,13,64,32.002108189999994,0.879552416318589,0.32837301587301587,0.9952403903007507
Sidt1,13,48,24.166082510000003,0.8552299523706351,0.49024822695035464,1.0
Trpm3,13,39,19.267415719999995,0.661296382836794,0.5155195681511472,1.0
Gjb6,13,46,22.91741045,0.5781235001881102,0.5623188405797102,0.9784228801727295
Slc7a11,13,44,21.67271301,0.512835980390154,0.5169133192389006,1.0
Slc13a4,13,37,18.24625115,0.50954044078037,0.6981981981981983,1.0
Igfbp2,13,61,29.073946119999995,0.41956278621367205,0.3562841530054645,0.9774290919303894
Slc6a20a,13,35,16.912166510000002,0.416165733986146,0.6957983193277312,1.0
Bmp7,13,40,19.308330169999998,0.29856355694209996,0.6487179487179487,1.0
Slc22a6,13,32,15.368209810000002,0.2776436512237479,0.7762096774193549,1.0
Slc13a3,13,28,13.455658340000001,0.25895943324471044,0.8571428571428571,1.0
Asgr1,13,29,14.08914472,0.24494721632859998,0.8596059113300493,1.0
Rbp1,13,40,18.495226010000003,0.1972698074526485,0.5487179487179487,0.9823914766311646
Nbl1,13,47,21.755979529999994,0.19106824546575005,0.49953746530989823,0.9784197211265564
Hlf,13,26,12.484400339999999,0.18507357658676502,0.9261538461538461,1.0
Sned1,13,41,18.84156137,0.16603068702036095,0.5329268292682927,0.9991244673728943
Gja1,13,72,32.509494419999996,0.1592428737105944,0.3939749608763693,0.47413983941078186
Ifitm1,13,36,16.594664220000002,0.148071129504537,0.6904761904761905,1.0
Ildr2,13,28,13.08647265,0.13079653421236842,0.753968253968254,1.0
Aldh1a2,13,28,13.015945359999998,0.130784227327608,0.761904761904762,0.9977411031723022
Ppp1r1a,13,77,33.69698903,0.1263669230155357,0.5526315789473685,0.9172022938728333
Vamp5,13,25,11.689322459999998,0.1213911487997,0.7833333333333333,0.9851872324943542
Aebp1,13,55,24.63557936,0.11348061502994057,0.40471380471380475,0.8107131123542786
Gjb2,13,21,9.717797299999999,0.0923049634149184,0.8523809523809524,0.9366996884346008
Cp,13,19,8.86934024,0.08532849871068986,0.8596491228070176,1.0
Slc41a1,13,25,11.37826858,0.07780891454094402,0.9233333333333333,1.0
Vtn,13,18,8.21901722,0.06742937894119573,0.42483660130718953,-0.6244542598724365
Bmp6,13,23,10.280972779999997,0.06431205503075073,0.849802371541502,1.0
Cmbl,13,21,9.59032001,0.06354271213510453,0.9904761904761905,1.0
Zic2,13,23,10.25910758,0.045696104947455005,0.766798418972332,0.9597760438919067
Foxc2,13,25,11.21269801,0.04440169877042,0.7233333333333333,0.8629166483879089
Fxyd5,13,22,10.00163243,0.04131460183013806,0.5497835497835497,0.5993270874023438
Aifm3,13,10,4.58239775,0.033982273454409205,1.0,1.0
Cfh,13,19,8.54182694,0.033868870122346004,0.9005847953216374,0.9955431818962097
Itgbl1,13,19,8.551537170000001,0.032459155816965,0.8128654970760234,0.9754868745803833
Arhgap29,13,36,15.544528090000004,0.02826021590102065,0.3396825396825397,0.4477119445800781
Thbd,13,23,10.142707230000003,0.027099111141033996,0.7114624505928854,0.9999406337738037
Wnt6,13,14,6.383784959999999,0.021572316386801793,0.8791208791208791,1.0
Slc22a8,13,10,4.54099259,0.021522470140000003,1.0,1.0
Foxc1,13,17,7.52592411,0.021324952776758447,0.6617647058823529,0.9288915991783142
